"V1" "V2" "V3" "V4" "V5"
"1" -0.674583930909611 0.831287660961015 -1.24212196465848 0.207483535687254 0.290290675302039
"2" 0.9737472992918 -0.0118044512270401 -0.415234630368159 0.192495015519491 -0.166517286702169
"3" -0.745226881760662 -1.03114509749129 1.78710569216251 0.464302036950123 -1.87723446408102
"4" 1.06163664849448 1.00958521472859 -0.202877765369821 -0.550369906854218 1.20970625239532
"5" 0.492782786205532 -0.215364971329331 -0.191875224661116 -1.83902546788068 0.0445781032911611
"6" -1.2072784130106 -0.873392756079252 0.582419482473343 -0.189547568883537 -0.952512984466003
"7" 1.99768501253483 0.621711822281622 -0.966673820171751 -1.71122367517864 -0.447887838959905
"8" -0.0599937101264524 0.91960439642132 -0.430641870570379 0.349880789746056 -0.526973241174327
"9" -1.13247538142871 -0.0190390004637152 -0.430389888581933 -1.12050311157294 -0.223751097171462
"10" 0.988329892472983 -0.322441070888538 -0.00720147179076961 -1.35660592459281 -0.323900406106832
"11" 0.150020519682151 1.03431245614863 -0.15957728687258 -0.3570113638412 -0.377236165718635
"12" 0.344075745853715 -0.876908902522313 -0.692376931754682 -1.36127535927818 -1.38501176791945
"13" -1.72862527668272 -1.07682163988786 -0.516130339031737 1.81201529893249 -0.588574549560153
"14" -1.01160399155271 -1.06784649020531 -0.837777955529278 2.3210355311471 0.243478052851677
"15" 0.745907310501118 1.38450755140729 -0.900458353205131 -0.368085889184511 -0.0878993899844871
"16" 0.68803443349938 -0.0628055881885532 0.735827664016862 0.0852135607266986 1.71933605989499
"17" -0.925141832707139 -0.223319446123709 0.283561229369681 1.34377399554458 -1.38456504126904
"18" 0.0454379334250605 -1.52191558040091 0.475330156843895 -0.906752883640143 0.436389182109863
"19" 1.19880028382903 0.937247768739719 0.236622514696015 0.8277201102992 -0.777519578101709
"20" -0.413084287639804 -1.32709539558144 -0.536029416181583 -0.944323918324622 -0.760070307747016
"21" 0.670872383383064 -0.0779079130739931 -0.750408990164575 -2.07183693154494 0.0348934182664256
"22" -0.476626602060016 0.376083761409411 -1.59164956543341 -0.254990463234764 -1.30577020350077
"23" -0.518204461068047 1.17632825726942 -0.805274412926795 1.56011899619398 -0.528115352101973
"24" 1.81277261561492 0.0293086252175131 0.573656675121665 0.780928567420072 0.0629748822062336
"25" -0.429898719951178 0.528321806584545 -1.12033664503913 0.249540897337486 -0.0671144184258151
"26" -0.327670090297559 -0.394429069922466 -0.194356962100104 1.03722626222095 -1.50166631638888
"27" 0.742838154418907 0.431383635792556 1.18514950329246 -0.0214362085522147 -0.335078878991328
"28" 0.173946873014978 1.27355314728789 -0.359858260932913 -1.15389903193898 -0.972703668763597
"29" 1.4183246739959 -1.04294961505319 0.798095764463302 0.719603240702319 0.686793809205749
"30" 0.873481874797975 0.163244867490529 -0.596473537150932 -1.49615144148492 0.780152042907821
"31" -1.30640444244896 -0.644916790662769 -0.0319067989917213 -0.566611740406535 0.436396807364263
"32" -0.506910393355045 0.272956180291974 0.077042822851796 -1.13376433604003 -2.87900754654172
"33" 0.296541295598601 -0.697155489730751 0.561915917146793 1.25080541263566 -0.27346347900745
"34" 0.939881525421725 -0.359064105353438 1.93884993926484 1.51888806547305 0.372764713052761
"35" -0.17912005796068 0.208576273466255 0.0230856996025873 -1.35322950406982 1.82332819559373
"36" 0.0665346551728617 -2.14091769811271 0.211909442541215 -0.961145791925523 -0.393931437246618
"37" -0.150064823695956 -1.05747457305844 -2.53826669609439 -0.555096446193016 0.571361057930604
"38" -0.14802653564448 -0.940500444742447 1.44211911811118 0.14404910589165 -1.0331093501333
"39" 0.688610891314825 -1.00471866675915 0.627006469745929 -0.630024704368516 -0.705784673263613
"40" -1.2082634511009 -1.18628840595028 -1.8790040819294 0.203431106766116 1.2827122966252
"41" 0.393278474224089 0.0247492766692093 -0.903879224204649 0.479865609837603 0.118060237302641
"42" 0.876246761808188 0.512733605530658 -0.206327490152907 0.883271347151503 0.595321377758612
"43" -1.53827252758242 -1.00948851588526 0.517767016384543 0.874594343831185 0.435479772872406
"44" 1.21355368026156 0.977179473715922 1.2848810382638 0.585399090818022 -0.445342402289783
"45" -0.138541598272169 -1.04387836888606 1.09710911350969 2.18347732971568 0.164186775011689
"46" 0.902611192389976 -0.491570149247834 -1.0614676530561 -1.95443761488364 0.401401153358068
"47" 0.242687092386884 -0.693985636236897 0.194542723532686 0.882488021428976 -1.60956175042944
"48" 0.0212547466469355 0.902114885447388 0.159385657781426 -1.72271142722797 1.17578961483923
"49" 0.555315882068204 -0.0606022467510041 -2.45655636325536 -0.367527975904363 -0.0410413138342956
"50" 0.423101270900241 0.810992762937296 1.44038713804828 -1.69246046693092 -1.57920738908947
"51" 1.83181703656435 0.780920826508719 0.499191617723534 0.508662273513223 -0.336136232158931
"52" -0.566824476891961 -0.646993709894325 -0.0458297871019754 1.09845726810387 -0.303015353131847
"53" 1.28702631423303 0.911280033055395 0.723117609935539 0.243124500204617 -0.333437869185183
"54" -0.101127940954627 1.12042442918626 0.174632645719422 -0.106383911860761 0.78594552168359
"55" 0.957021202553553 -1.3038606994951 -1.42459079051738 0.620634625111987 1.00818399957415
"56" 1.27546835256926 -0.431613979024682 -2.16655580286056 0.119998195576906 1.79792108441916
"57" -0.896961957627512 -1.46311184618483 -0.458573402893074 -0.218606653391388 -0.10663779862125
"58" 0.790527046162404 -1.44079737757413 0.925818653148703 -0.123651635053773 0.404251649939541
"59" -1.38383596711559 1.00491051068266 -2.48782876136663 -2.33281902298052 0.240304410901133
"60" 0.37151753716438 -0.465643094740599 0.471420284751296 0.960306391515317 -1.22810926673295
"61" -0.0712524938626451 0.391357514609308 1.06775022747455 0.147785724668302 -0.274043422895088
"62" -1.20580217765214 1.07472317523379 0.178962018794084 0.364791006031458 0.332669948862387
"63" 0.919334365792602 -1.92203922880903 0.964191137084908 0.77527890041652 0.527201285933934
"64" -0.289639592180063 1.03693109576305 -1.15917054585614 0.236568750325891 -1.21415244860948
"65" 1.57066909830228 -0.0546216686493673 -2.53705644252045 -0.958324447818895 -0.49489257448336
"66" -2.48837744582947 0.327069651823474 0.143006819062915 -0.437366731350463 0.648483409089192
"67" -0.438959500838491 0.288062724729341 0.103016326799961 -0.551302535124598 0.461629373625116
"68" -0.326044608269145 1.42021997043578 0.896561926083046 0.166688756534684 -1.99104129331422
"69" 1.30798346094824 -0.931532308099313 0.360452810349637 -1.19525614985242 1.48924236836662
"70" 1.74385501978579 1.52719935349058 -0.911878822443495 1.68524309118755 0.356209961145731
"71" -1.01763627669534 -0.0911895840652654 0.942850284569588 0.123514015470512 -0.0620248852934194
"72" 0.944085534760746 0.437908609853543 -0.196904333107999 -0.011633860448885 -0.135220192364858
"73" -0.475992680129866 -0.989493220269532 1.19224771220236 -2.23715787286377 -0.625638813587755
"74" 0.184296799513626 0.0775124786034236 2.22007103407527 0.349079625166601 0.206947899203324
"75" 0.0724741346644567 0.166204738799982 -0.807461453861523 -0.507725525863432 -1.4509691917881
"76" -0.0789393028757978 -0.373801051281796 1.08832119178154 -0.583068844718448 -0.669294023534925
"77" 1.3086445105525 -0.857281321197187 1.09157625832779 0.565348531158051 -0.485643238203619
"78" -2.41504323618727 -0.0682664914076996 0.372596754671363 -0.0400406463188567 -0.586151072226428
"79" 2.4932222986944 0.29822262948302 -0.226279475120598 0.839754790958398 1.57853904207603
"80" 0.817631591283573 -2.08158135106712 0.468686557046041 0.291145338948882 -0.270108096125963
"81" 0.25005442250528 -0.455399900688829 -0.585705279133208 -0.974896766664252 -0.0983354438676498
"82" 0.0992085764783498 -0.6772356297362 1.67925287735031 2.92353469435794 -1.28535322711776
"83" 0.353567044806152 0.334333734199796 0.268244718475422 -0.359317447362782 -1.41774023626461
"84" -0.282582860722368 1.90323129976087 -1.97305161017387 -0.00110204106140857 -0.292254939815018
"85" -0.944289558999385 0.130178649382242 -1.17376845254931 0.0196529714053386 0.0135070474733428
"86" 1.70277547088218 -0.695387934609398 0.226564581559744 1.04600101274268 0.984980912403212
"87" 0.733731496739859 0.475409534474286 0.279876039882979 -0.154593687111342 0.091630811359379
"88" -1.489145224283 0.52640196893273 -1.37243280925758 0.00576475772595731 -0.51744350264222
"89" -0.692843835490937 1.61606934705551 -0.661539180225492 2.43249856802204 -1.16918713606967
"90" 0.112408511373399 -1.51644002163313 1.20480025002105 -0.58863094405343 -0.176630908773411
"91" -1.03616961800759 0.0975335636845792 -0.345766472347187 -0.0821439979070985 -1.6849905020963
"92" 1.26746846136908 -1.31083436062289 -2.00180357497831 -0.998392306173104 1.15193783953082
"93" 0.139963685334474 0.524458342489929 -0.405946205637553 -1.02571046922019 0.405941352213925
"94" -1.52110048625591 0.349318902108651 1.91838583700364 -0.292684045398595 1.1941783972576
"95" 0.626867727383395 -0.687119179034015 0.184025527347194 0.740930619879776 1.75185234199466
"96" -1.21502596788544 -2.38416941082228 -1.06379429441892 -1.13577834054894 1.06112753601232
"97" 0.576476626218631 1.47287949429435 -1.06179864373174 -0.913745627427195 -1.39646062596444
"98" -0.294587615292585 -0.349118497754134 1.63925491203757 0.917668808869993 0.505801698331715
"99" -1.64724406785534 -1.07237096329368 0.388111831742057 -0.0656517310816332 -2.0370564777358
"100" 0.127289297124743 0.0580880987232623 -0.0582806652032994 -1.02897391282042 1.0844026121432
"101" -1.727208547533 0.829451332800022 0.551810551955636 -1.41075185345498 0.68779112490766
